Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
11.0,1999-10-16,Nantes,Bordeaux,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-10-16,Auxerre,Bastia,3,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-10-16,Saint-Étienne,Troyes,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-10-16,Lens,Montpellier,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-10-16,Monaco,Strasbourg,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-10-16,Nancy,Paris S-G,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-10-17,Sedan,Metz,0,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-10-23,Bordeaux,Marseille,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-10-23,Rennes,Saint-Étienne,4,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-10-24,Strasbourg,Nantes,3,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-10-24,Metz,Le Havre,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-10-24,Montpellier,Bastia,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-10-24,Troyes,Lens,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-10-24,Paris S-G,Sedan,3,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-10-24,Lyon,Nancy,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-29,Nantes,Monaco,0,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-29,Sedan,Lyon,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-30,Le Havre,Paris S-G,3,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-30,Auxerre,Montpellier,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-30,Marseille,Strasbourg,4,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-30,Bastia,Troyes,5,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-30,Nancy,Bordeaux,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-30,Saint-Étienne,Metz,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-10-31,Lens,Rennes,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-06,Rennes,Bastia,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-06,Bordeaux,Sedan,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-06,Strasbourg,Nancy,0,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-06,Paris S-G,Saint-Étienne,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-07,Nantes,Auxerre,3,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-07,Lyon,Le Havre,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-07,Troyes,Montpellier,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-07,Monaco,Marseille,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-11-07,Metz,Lens,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,1999-11-09,Sedan,Strasbourg,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,1999-11-10,Auxerre,Troyes,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,1999-11-10,Saint-Étienne,Lyon,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,1999-11-10,Montpellier,Rennes,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,1999-11-10,Bastia,Metz,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,1999-11-10,Nancy,Monaco,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,1999-11-10,Marseille,Nantes,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,1999-11-10,Lens,Paris S-G,3,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
